"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:65DU3ad0BY3N1TNn58ofmK","Everything Is Awesome!!!","spotify:artist:5e1BZulIiYWPRm8yogwUYH","Tegan and Sara","spotify:album:3is3Hewrn1qkXlgCSoPe3t","The LEGO® Movie (Original Motion Picture Soundtrack)","spotify:artist:5sEDTHJJyDEWVFx99hGSIb","Mark Mothersbaugh","2014-03-07","https://i.scdn.co/image/ab67616d0000b273d477ba1d40ab83c4980a57dc","1","1","163426","https://p.scdn.co/mp3-preview/d57d40a3e790f0cde9fd5bab27f5fe3a9e1bc726?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USNLR1300792","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:47Z"
"spotify:track:3TKpJrY9q49Mj1JOsM9zGL","Family","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:23fqKkggKUBHNkbKtXEls4","The Chainsmokers, Kygo","spotify:album:01GR4NL5O5CZM51k0aejKD","World War Joy","spotify:artist:69GGBxA162lTqCwzJG5jLp","The Chainsmokers","2019-12-06","https://i.scdn.co/image/ab67616d0000b2735e90ff76fd49a23f7333de76","1","2","194826","https://p.scdn.co/mp3-preview/b56dc7234611a5adacd4581f4a5efb9ea093b976?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USQX91903241","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:47Z"
"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Demons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6nxDQi0FeEwccEPJeNySoS","Night Visions","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2012-09-04","https://i.scdn.co/image/ab67616d0000b273407bd04707c463bbb3410737","1","4","177506","https://p.scdn.co/mp3-preview/dffa47dbbfe06cff32e8b676e66e7d50ad358ca7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","USUM71201071","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:48Z"
"spotify:track:0bGLvHd0ApdT4t0shCfpzG","Side Effects","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:1oKdM70mJD8VvDOTKeS8t1","The Chainsmokers, Emily Warren","spotify:album:6ZvDJs17O3woQirttKRYCG","Sick Boy","spotify:artist:69GGBxA162lTqCwzJG5jLp","The Chainsmokers","2018-12-14","https://i.scdn.co/image/ab67616d0000b2738e26bf4293c9da7a6439607b","1","5","172746","https://p.scdn.co/mp3-preview/5477bd098757f9bf38b7ab1053adcf70ff7ef75c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USQX91801629","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:48Z"
"spotify:track:44ONERBHALxftQNWq6dmyd","Side To Side","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Ariana Grande, Nicki Minaj","spotify:album:1QRP5lutJodPixU2EWfnD7","Dangerous Woman","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande","2016-04-01","https://i.scdn.co/image/ab67616d0000b27333342c57a9b2c4e04c97b3f5","1","5","226160","https://p.scdn.co/mp3-preview/1329c0e2020647a601d298c61408690508c4b977?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USUM71602107","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:48Z"
"spotify:track:5WX8mqlPovtMHXCsHGioPn","Come Over (feat. Stylo G)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:7qPISKHhhKDLZTmYcX7bWd","Clean Bandit, Stylo G","spotify:album:0dNt3MfPrvj6mHmajSuahw","New Eyes","spotify:artist:6MDME20pz9RveH9rEXvrOM","Clean Bandit","2014-06-02","https://i.scdn.co/image/ab67616d0000b2735ef315d54fd701725176292e","1","6","223063","https://p.scdn.co/mp3-preview/fd0a436bd3c3e333fa5385141c282dc6dcf3fbbb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","GBAHS1400010","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:48Z"
"spotify:track:3cHyrEgdyYRjgJKSOiOtcS","Timber","spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:6LqNN22kT3074XbTVUrhzX","Pitbull, Kesha","spotify:album:2F7tejLHzTqFq2XLol9ZGy","Global Warming: Meltdown (Deluxe Version)","spotify:artist:0TnOYISbd1XYRBk9myaseg","Pitbull","2012","https://i.scdn.co/image/ab67616d0000b273f2486b438645e97b523e4f90","1","13","204160","https://p.scdn.co/mp3-preview/54825c719d56bd5b737ac7c1aa3ce41ad3eef338?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","USRC11301695","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:49Z"
"spotify:track:7py16W5fWYLFFS6BElKAjn","Tears (feat. Louisa Johnson)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:5IHqlcCbQkyhWl0KmIwgeq","Clean Bandit, Louisa Johnson","spotify:album:5J1vKkCC6aoOGZjE7YZrHE","Tears (feat. Louisa Johnson)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:5IHqlcCbQkyhWl0KmIwgeq","Clean Bandit, Louisa Johnson","2016-05-27","https://i.scdn.co/image/ab67616d0000b2737ed82049cec82ea803874d2c","1","1","225914","https://p.scdn.co/mp3-preview/f1fddd94ce67eea3b914b89df997b25ddd28adc4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","GBAHS1600232","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:49Z"
"spotify:track:5d6Mjuu2uCGRPYpFjGpCX5","Sugar","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:6LtzdMGhOCh9s6sssWrpuD","V (Asia Tour Edition)","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2015-05-18","https://i.scdn.co/image/ab67616d0000b27337677af5b4f23fe9dc8a3c04","1","5","235493","https://p.scdn.co/mp3-preview/f35cfb7e7207a1cf27ab3b0e3e07cb95c91440eb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","USUM71410340","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:50Z"
"spotify:track:1sC70uRiQ00RxDWmbOyRPW","You (feat. Katelyn Tarver) - Evan Berg Remix Edit","spotify:artist:3hyEbRtp617pNCuuQjyOmc, spotify:artist:6i8Tae6takoQos2JZ4vdRn, spotify:artist:3GkB5I37JR270fQHvVr1fv","Lost Kings, Katelyn Tarver, Evan Berg","spotify:album:66LUTKd7cGgzbQpE4rnUqq","You (feat. Katelyn Tarver) [The Remixes]","spotify:artist:3hyEbRtp617pNCuuQjyOmc","Lost Kings","2016-04-25","https://i.scdn.co/image/ab67616d0000b27301cb3b1c2be05a5616cc333a","1","3","220166","https://p.scdn.co/mp3-preview/b2ceb9a13eae093b3561e0db443f4c6c24eca130?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","NLZ541600343","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:50Z"
"spotify:track:7GoYMYxiHGB81biFSyCJqM","You (feat. Katelyn Tarver)","spotify:artist:3hyEbRtp617pNCuuQjyOmc, spotify:artist:6i8Tae6takoQos2JZ4vdRn","Lost Kings, Katelyn Tarver","spotify:album:3P0IQvl7rkbfIonfQc7clD","The Bad EP","spotify:artist:3hyEbRtp617pNCuuQjyOmc","Lost Kings","2015-10-23","https://i.scdn.co/image/ab67616d0000b2731131cc46898df6f459613590","1","2","214866","https://p.scdn.co/mp3-preview/b57c530d3a48d8e3326776ce958749aacbbd3580?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","NLZ541500627","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:50Z"
"spotify:track:2hHLbkatPwOOmrNxTiD41L","I Really Like You","spotify:artist:6sFIWsNpZYqfjUpaCgueju","Carly Rae Jepsen","spotify:album:2oj3FG6fos7zAQJxLQGzou","Emotion (Deluxe Expanded Edition)","spotify:artist:6sFIWsNpZYqfjUpaCgueju","Carly Rae Jepsen","2015","https://i.scdn.co/image/ab67616d0000b2735708b3925c13b1b8d6fac466","1","3","204763","https://p.scdn.co/mp3-preview/a1e19adbd532fa8de7bc644b7d24adefd1a0b658?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USUM71501431","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:51Z"
"spotify:track:3FUZpoj9VV0sgc8RqbS3xQ","Kyoto (feat. Sirah)","spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:3oAazIwC0nAYkOKVQPUC38","Skrillex, Sirah","spotify:album:5XJ2NeBxZP3HFM8VoBQEUe","Bangarang EP","spotify:artist:5he5w2lnU9x7JFhnwcekXX","Skrillex","2011-12-27","https://i.scdn.co/image/ab67616d0000b2736081278cb62df2757d55633b","1","6","200786","https://p.scdn.co/mp3-preview/88592f5e7abb14f6ff2775741261fcb2c2321941?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","USAT21104247","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:51Z"
"spotify:track:3k0QyuN82BkCvBwlW6CwW8","DPS","spotify:artist:5B4kCOhcqTywB9YwXPfFtJ","Weird Genius","spotify:album:5dF0gPnqftl0QgtDtLTi0e","DPS","spotify:artist:5B4kCOhcqTywB9YwXPfFtJ","Weird Genius","2017-03-09","https://i.scdn.co/image/ab67616d0000b2734507c995741854f274b4ba78","1","1","194957","https://p.scdn.co/mp3-preview/98938568fd3dc72a560e07c7a1c8dfb9c6821b51?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","FR2X41703700","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:51Z"
"spotify:track:43MZ2K6xe4fvg93C95Fays","Breathe - Legends of Runeterra Version","spotify:artist:647D92XNDYTUt5A0idePJ4, spotify:artist:3rZDp6jeBal6cdTyi50EYb","Fleurie, Legends of Runeterra","spotify:album:7JoJb78ImzrkAd2dczNecL","Breathe (Legends of Runeterra Version)","spotify:artist:647D92XNDYTUt5A0idePJ4, spotify:artist:3rZDp6jeBal6cdTyi50EYb","Fleurie, Legends of Runeterra","2020-04-30","https://i.scdn.co/image/ab67616d0000b273b0d6813456b083bd1f3901a9","1","1","221996","https://p.scdn.co/mp3-preview/9ad34e109955e2fdc6b17c7f4a04ada335b2939d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","FR2X42060936","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:52Z"
"spotify:track:6KMgPewrVRxzeFzRwkFa0M","Worlds Collide","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:40eCNuH12cyxEcIVObqFrG","League of Legends, Nicki Taylor","spotify:album:3UNDTCRbmguMxaPzcNpbSn","Worlds Collide","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:40eCNuH12cyxEcIVObqFrG","League of Legends, Nicki Taylor","2015-09-24","https://i.scdn.co/image/ab67616d0000b273b0c776cbbf6f1357f90de904","1","1","216308","https://p.scdn.co/mp3-preview/893e0924c84581f1adc5bab0c43702e73e9c3dc3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","QMAF31500031","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:52Z"
"spotify:track:2rizacJSyD9S1IQUxUxnsK","All We Know","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:4N874uPqBka1QiCvnCVOtr","The Chainsmokers, Phoebe Ryan","spotify:album:0xmaV6EtJ4M3ebZUPRnhyb","All We Know","spotify:artist:69GGBxA162lTqCwzJG5jLp","The Chainsmokers","2016-09-29","https://i.scdn.co/image/ab67616d0000b273ff8d8c5662a96d41433e9ee1","1","1","194080","https://p.scdn.co/mp3-preview/c8a05dd85254c03da11fe22a2595b2f6a6fa7de6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USQX91602153","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:53Z"
"spotify:track:1TF8rXy87zrnpBlS9TLykA","Cry (with John Martin)","spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh, spotify:artist:2auikkNYqigWStoHWK1Grq","Gryffin, John Martin","spotify:album:4GlaRJyGOcHqTSxOJf7efu","Cry (with John Martin)","spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh, spotify:artist:2auikkNYqigWStoHWK1Grq","Gryffin, John Martin","2020-07-30","https://i.scdn.co/image/ab67616d0000b273281b348fd0140720a36443f0","1","1","218401","https://p.scdn.co/mp3-preview/699100b74a786bd5bbaafc675bd1e87a6589c71c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USUG12002577","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:53Z"
"spotify:track:0tKcYR2II1VCQWT79i5NrW","Thunder","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:5GlPAy2PRJW06GVFhKwGTl","Evolve","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-06-23","https://i.scdn.co/image/ab67616d0000b2737956bd9a3d7a15e4c2e37cc6","1","9","187146","https://p.scdn.co/mp3-preview/ef62eb257ada5dd10002ebb8aa6ba2889a96dde4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","USUM71704167","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:53Z"
"spotify:track:5JEx7HbmvHQQswJCsoo9rA","Close To Me (with Diplo) (feat. Swae Lee)","spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX","Ellie Goulding, Diplo, Swae Lee","spotify:album:4bLCVUEB9YWKEeaJm8FfqQ","Close To Me (feat. Swae Lee)","spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX","Ellie Goulding, Diplo, Swae Lee","2018-10-24","https://i.scdn.co/image/ab67616d0000b273dd640dbca55836e23894212a","1","1","182623","https://p.scdn.co/mp3-preview/f3286d69ee76d8c3ae59edf29183f526eb78d91d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","GBUM71805350","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:54Z"
"spotify:track:2RSHsoi04658QL5xgQVov3","Bad Liar","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:3JfSxDfmwS5OeHPwLSkrfr","Origins (Deluxe)","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2018-11-09","https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd","1","5","260773","https://p.scdn.co/mp3-preview/56413ec463879763e7f9f347f82675e2cff6654c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USUM71816161","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:54Z"
"spotify:track:1InCpEliLCkWHOBdXW7XSx","Kings & Queens","spotify:artist:4npEfmQ6YuiwW1GpUmaq3F","Ava Max","spotify:album:6B1U2tJse7tS9Yi4VJjZAA","Heaven & Hell","spotify:artist:4npEfmQ6YuiwW1GpUmaq3F","Ava Max","2020-09-18","https://i.scdn.co/image/ab67616d0000b2732ca6f6a1cf2cb7c43de08db5","1","2","162398","https://p.scdn.co/mp3-preview/dc90347787fa47daa898d4ffbfff36074d184d64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USAT21906943","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:54Z"
"spotify:track:29kJz9cOUnTVOKwQWbQCsh","Seraphine, the Starry-Eyed Songstress","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:4TqlcgMFDryY96KWcvrhTv, spotify:artist:35OHoy0DGJRqpfmYvByDBc","League of Legends, Seraphine, Jasmine Clarke","spotify:album:4C4R2RGv446YfoWhIz3i8O","Seraphine, the Starry-Eyed Songstress","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:4TqlcgMFDryY96KWcvrhTv","League of Legends, Seraphine","2020-10-30","https://i.scdn.co/image/ab67616d0000b27343ecb86d75b9bff904ec12ce","1","1","277674","https://p.scdn.co/mp3-preview/7a69a8bfbc15e39da2163d805735fe2591e5986e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","QZH6S1900280","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:55Z"
"spotify:track:0Oa9mHOnH14GZ4toWwkf4c","Good Life (with G-Eazy & Kehlani)","spotify:artist:02kJSzxNuaWGqwubyUba0Z, spotify:artist:0cGUm45nv7Z6M6qdXYQGTX","G-Eazy, Kehlani","spotify:album:3KDuNEtT7I41hNbzMUakyq","Good Life (with G-Eazy & Kehlani)","spotify:artist:02kJSzxNuaWGqwubyUba0Z, spotify:artist:0cGUm45nv7Z6M6qdXYQGTX","G-Eazy, Kehlani","2017-03-17","https://i.scdn.co/image/ab67616d0000b273857ce1238c0bf9cbca89bf55","1","1","225520","https://p.scdn.co/mp3-preview/44277204a6c71145a487055bc874a9a9a982a0b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USAT21700489","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:55Z"
"spotify:track:2OALaHcDdKkjYEpAr0Qzab","Lonely Together (feat. Rita Ora)","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:5CCwRZC6euC8Odo6y9X8jr","Avicii, Rita Ora","spotify:album:0XV4cXBFmXIhQnQMYUX9u6","AVĪCI (01)","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2017-08-09","https://i.scdn.co/image/ab67616d0000b2731c3735d4f11c1ab33189f019","1","2","181812","https://p.scdn.co/mp3-preview/26d5f34e9b377c9a7cb2c1535452874f255b7a0b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","SE5R71700108","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:55Z"
"spotify:track:1x5sYLZiu9r5E43kMlt9f8","Symphony (feat. Zara Larsson)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:1Xylc3o4UrD53lo9CvFvVg","Clean Bandit, Zara Larsson","spotify:album:4b13SJlne61y53KSEwuQtD","Symphony (feat. Zara Larsson)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:1Xylc3o4UrD53lo9CvFvVg","Clean Bandit, Zara Larsson","2017-03-16","https://i.scdn.co/image/ab67616d0000b2735b1130d050c4cd2295999d85","1","1","212459","https://p.scdn.co/mp3-preview/de52d824478549b51de6aeeb0077b00c5f0e2ead?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","GBAHS1700199","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:56Z"
"spotify:track:01iyINEYgPQ7ThMZuHUsqS","First Love","spotify:artist:3hyEbRtp617pNCuuQjyOmc, spotify:artist:74KM79TiuVKeVCqs8QtB0B","Lost Kings, Sabrina Carpenter","spotify:album:7syMmofF2t1xI0RFCtrSG9","First Love","spotify:artist:3hyEbRtp617pNCuuQjyOmc, spotify:artist:74KM79TiuVKeVCqs8QtB0B","Lost Kings, Sabrina Carpenter","2017-10-13","https://i.scdn.co/image/ab67616d0000b273eeed72c68952f844f187e8f6","1","1","207427","https://p.scdn.co/mp3-preview/585caae606a9463679603dab74625d660f0246f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USRC11700931","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:56Z"
"spotify:track:6oJflQkp7lFXOQce4wPTAW","Samsara (feat. Emila)","spotify:artist:49CE2ffZ6Z3zeYSDauSKck, spotify:artist:4cSYNpczcvTUpnPMFDLsIc, spotify:artist:3AlnY6JafbuFhod8D3Lo8l","Tungevaag, Raaban, Emila","spotify:album:4rKrPkq8zi6jKmuLdzpNY2","Samsara (feat. Emila)","spotify:artist:49CE2ffZ6Z3zeYSDauSKck, spotify:artist:4cSYNpczcvTUpnPMFDLsIc","Tungevaag, Raaban","2015-01-21","https://i.scdn.co/image/ab67616d0000b2737ff7233ff5a33cb9c4a17aeb","1","1","211884","https://p.scdn.co/mp3-preview/492dbb1f514c0b921cde319e01f36d359b2b1f27?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","TCABZ1440709","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:56Z"
"spotify:track:40YcuQysJ0KlGQTeGUosTC","Me, Myself & I","spotify:artist:02kJSzxNuaWGqwubyUba0Z, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","G-Eazy, Bebe Rexha","spotify:album:09Q3WwGYsQe5ognkvVkmCu","When It's Dark Out","spotify:artist:02kJSzxNuaWGqwubyUba0Z","G-Eazy","2015-12-04","https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d","1","3","251466","https://p.scdn.co/mp3-preview/ea733ebf4d40c173af190a73c375b51d316e5442?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","USRC11502210","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:57Z"
"spotify:track:76cy1WJvNGJTj78UqeA5zr","IDGAF","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","spotify:album:01sfgrNbnnPUEyz6GZYlt9","Dua Lipa (Deluxe)","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","2017-06-02","https://i.scdn.co/image/ab67616d0000b273838698485511bd9108fadadc","1","5","217946","https://p.scdn.co/mp3-preview/5338a987bfe51f8365bf43b899ecd8a83df83226?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","GBAHT1600301","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:57Z"
"spotify:track:0ecC8p17cDNlxHXkuYqeR6","Surrender","spotify:artist:2WxjxdeF7GGdcCK276qViY","Natalie Taylor","spotify:album:5vplYu9dji5uOQdLutFfnf","Surrender","spotify:artist:2WxjxdeF7GGdcCK276qViY","Natalie Taylor","2019-10-29","https://i.scdn.co/image/ab67616d0000b273688ac69834f3a021155789c8","1","1","183103","https://p.scdn.co/mp3-preview/3e4083038b109f081502c8691c41354af87af04d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USQX92001180","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:57Z"
"spotify:track:6lMh9k54E4mxbGBMkSwYhT","When She Loved Me","spotify:artist:4NgNsOXSwIzXlUIJcpnNUp","Sarah McLachlan","spotify:album:0MCE2KRV2L5NJYMyQNPKHY","Toy Story 2","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","1999-01-01","https://i.scdn.co/image/ab67616d0000b273d518170839bb96ea1661f9b4","1","2","185240","https://p.scdn.co/mp3-preview/ea1221e99e200c41e6c59d17c5fce6c7619f4b71?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USWD10110114","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:58Z"
"spotify:track:1JiTWss0EJ3u084OucEvMS","Catchy Song (feat. T-Pain & That Girl Lay Lay)","spotify:artist:5R3Hr2cnCCjt220Jmt2xLf, spotify:artist:3aQeKQSyrW4qWr35idm0cy, spotify:artist:6GVYRmhvBibjGCythicOlZ","Dillon Francis, T-Pain, That Girl Lay Lay","spotify:album:4Z31kcjkOvonaJO3NeZR6C","Catchy Song (feat. T-Pain & That Girl lay Lay) [From The LEGO® Movie 2: The Second Part - Original Motion Picture Soundtrack]","spotify:artist:5R3Hr2cnCCjt220Jmt2xLf","Dillon Francis","2019-01-18","https://i.scdn.co/image/ab67616d0000b273b16070343e5bf327c100c699","1","1","168096","https://p.scdn.co/mp3-preview/ad8f542128f75fd769639b5b5407ff8237bc8c97?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USNLR1900025","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:58Z"
"spotify:track:5PSba04SiAEUe3q6PyaTpQ","TiK ToK","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","spotify:album:3BpRqmBuotBwUcaPUUqtUp","TiK-Tok - Remixes","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","2009-08-07","https://i.scdn.co/image/ab67616d0000b273233906d0f076db62a4f819d0","1","1","200186","https://p.scdn.co/mp3-preview/2930697b2cca094cc1ff1becb35d573fcdc01f18?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USRC10900433","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:58Z"
"spotify:track:207UhtrPquuAae44b2LhZW","How You Like That","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","spotify:album:4DrS5uqr2LBqfTF5nsRtyT","THE ALBUM","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","2020-10-02","https://i.scdn.co/image/ab67616d0000b27383e20fb049016e87123cb093","1","1","180956","https://p.scdn.co/mp3-preview/1e69b83c57c81953bd66252d4ecf5ba5649171fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRA402000111","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:59Z"
"spotify:track:41Fflg7qHiVOD6dEPvsCzO","Worth It (feat. Kid Ink)","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt, spotify:artist:6KZDXtSj0SzGOV705nNeh3","Fifth Harmony, Kid Ink","spotify:album:0zAsh6hObeNmFgFPrUiFcP","Reflection (Deluxe)","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt","Fifth Harmony","2015-01-30","https://i.scdn.co/image/ab67616d0000b2735bdd9e580fdda5e676a25e6a","1","4","224573","https://p.scdn.co/mp3-preview/de93c7aed8dff779d1fdba63d1522f2c770980f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USSM11406644","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:59Z"
"spotify:track:2ACYJKtX4AfHecAQ5TKrlL","Problem (The Monster Remix) (feat. will.i.am)","spotify:artist:4obzFoKoKRHIphyHzJ35G3, spotify:artist:085pc2PYOi8bGKj0PNjekA","Becky G, will.i.am","spotify:album:7M1XPx0IOAUOMDrVvWuuaZ","Problem (The Monster Remix) (feat. will.i.am)","spotify:artist:4obzFoKoKRHIphyHzJ35G3","Becky G","2012-08-31","https://i.scdn.co/image/ab67616d0000b27306071a41794a7fcb66d345c6","1","1","201346","https://p.scdn.co/mp3-preview/c76ef1ec8721e3d7b8f40de60acb02a65b65ee16?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USRC11200932","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:22:59Z"
